tconst;title;originalTitle;startYear;genres;actors;directors;poster_id;overview;origin_group;runtimeMinutes
tt1099206;Na boso;Na boso;2007;Drama;Agnieszka Wagner,Amelia Matwiejczyk,Ewa Pieleszko;Piotr Matwiejczyk;/aAtPQFbAu7uhemzupR58IxFD5i6.jpg;;européen;69
tt11006244;Julia muss sterben;Julia muss sterben;2020;Comedy,Drama;Bianca Nawrath,Holly Geddert,Katharina Nesytowa;Marco Gadge;/cMU7DB88y87dNnVS4TBHbxNeDAX.jpg;Quel curieux plan de Lya. Mettre des somnifères dans le thé du matin de son père. Tirer l'utilisateur de fauteuil roulant endormi jusqu'au magasin de légumes de son frère et assister en secret à l'examen de théâtre. Et tout cela uniquement parce que Lya pense que huit années passées à s'occuper de son père sont un hommage suffisant à la famille.;européen;95
tt11009980;Euller Miller Between Two Worlds;Euller Miller Entre Dois Mundos;2018;Documentary;;Fernando Severo;/yPISFIrUmJqfkFNslyh17FInnLy.jpg;Euller Miller est un jeune Brésilien d'origine kaiwá qui quitte son petit village juste à l'extérieur de Dourados (MS) pour étudier la médecine dentaire dans une université publique de la capitale surpeuplée de l'État du Paraná. Le film suit la transition complexe entre deux mondes très différents et la recherche de nouveaux horizons sans abandonner ses racines indigènes.;européen;77
tt11026240;Pasolini maestro corsaro;Pasolini maestro corsaro;2015;Documentary;;Emanuela Audisio;;;européen;66
tt1103145;Aspettando il sole;Aspettando il sole;2008;Comedy,Drama;Celeste Morozzi,Claudia Gerini,Claudio Santamaria;Ago Panini;/d6XQLkWe7F8XnwW0YGnkLRGIGWD.jpg;Nous sommes en Italie, n'importe où au début des années 80. Trois mauvais garçons tombent par hasard sur un hôtel isolé, The Bellevue, à la recherche de quelque chose pour les amuser pendant les longues heures jusqu'à l'aube, ils décident de prendre en otage le veilleur de nuit de l'hôtel.;européen;96
tt1104712;Weißt was geil wär...?!;Weißt was geil wär...?!;2007;Comedy,Romance;Axel Schreiber,Clemens Bachmann,Hedwig Podzich;Mike Marzuk;/mgMIhkrBJHlKSGiXHbM7OBGzjkj.jpg;"Les deux amis Tommy et Heinz sont étudiants, mais ils ne connaissent l'amphi universitaire que par leurs histoires. Ils passent leurs journées à paresser dans une ornière morne, entre cornflakes au lait aigre, pizza au salami et jeux informatiques. Ils rêvent en fait de faire de grands films un jour, mais comme cela impliquerait du travail, leurs grandes carrières cinématographiques ne se concrétiseront pas du tout.
Mais au moins, l'idole Heinz est plutôt doué pour se faire passer pour un cinéaste afin d'être mieux reçu par les femmes. Lors d'une soirée, Heinz rencontre l'actrice de la série Marie. Elle tombe également dans le piège de l'arnaque et finit au lit avec le supposé réalisateur. Donc ça pourrait
continue pour toujours. Se prélasser, manger, faire la fête, les femmes – un cycle toujours le même.
Mais il y a toujours cette idée, ce rêve de faire son propre film. Véritable succès au box-office, le genre n'a pas d'importance, tant qu'il ne s'agit pas d'une relation déchirante. Tommy et Heinz aimeraient essayer ça. Mais ils n'ont pas d'argent. Leur contre-mesure : ils décident de faire venir quelqu'un dans leur appartement afin de financer le film avec les revenus de la location. Pour ce faire, ils font ce que les gens du cinéma font de mieux : un casting de colocataires. Plusieurs candidats sont éligibles. Finalement, ils prennent une décision en utilisant des cloches et des sifflets et la future étudiante en art dramatique Lisa emménage. Elle vient de quitter son petit ami, qu'elle a surpris en flagrant délit avec Annabel, l'ex-petite amie de Tommy.
Li";européen;97
tt11053194;Nouvelle Cordée;Nouvelle cordée;2019;Documentary;;Marie-Monique Robin;/4sDzoIsjWKRATZukRZUE5gnCkiF.jpg;;français;112
tt1105368;Matarsak;Matarsak;1984;Drama;Ahmad Mazloomi,Fakhri Khorvash,Hadi Eslami;Hassan Mohammad Zade;;Ismaeil vit avec son fils Ali et sa fille Sona. Sa femme est décédée et ses amis insistent pour qu'il se remarie. À l'école, l'ami d'Ali se plaint de sa belle-mère qui le bat, ce qui rend Ali profondément...;français;95
tt1105734;Cold Lunch;Lønsj;2008;Drama;Aksel Hennie,Ane Dahl Torp,Anneke von der Lippe;Eva Sørhaug;/1qynzE6IDEJzydFQPHfU1jS00JA.jpg;Les excréments d’oiseaux sur une chemise de travail entraînent des conséquences imprévues extrêmes.;européen;90
tt11068436;Celibaat;Celibaat;2019;Documentary;;Daan Jongbloed;/2176j9hExXXcbxBV0HugdEfly4e.jpg;Un documentaire sur le plus ancien monastère habité en permanence aux Pays-Bas.;européen;70
tt11082146;Dante's Heaven;Dante's Heaven;2021;Drama;Bistra-Ijeoma Okereke,Boris Lukanov,Dimitar Nikolov;Dimitar Radev;/8C6D5JD8OEBeldN8D4tevd3f7Ud.jpg;Depuis 30 ans, Dante, 60 ans, s'occupe de sa mère malade et travaille tranquillement dans une imprimerie. En une semaine, il perd sa mère et son emploi. La seule chose qui motive Dante à continuer à vivre cette expérience pour se venger des bourreaux de sa mère lorsqu'après la mort de sa mère, il apprend des secrets profondément gardés du passé.;européen;112
tt11117492;Marco Polo - Un anno tra i banchi di scuola;Marco Polo;2019;Documentary;;Duccio Chiarini;/zoTBZZR2GHxZiTpJvUjBsBgNkrk.jpg;;européen;86
tt11126036;Acqua Movie;Acqua Movie;2019;Drama;Alessandra Negrini,Antonio Haddad,Aury Porto;Lírio Ferreira;/yE2pvRlvNU2Pg1OzfFQYDAeRkZP.jpg;Une documentariste est convaincue par son fils de se rendre dans le nord-est du Brésil pour pouvoir jeter les cendres de son père sur la rivière São Francisco.;européen;105
tt1112769;El vuelo del guirre;El vuelo del guirre;2007;Drama;Adrián Rodríguez,Andrea Montero,Fernando Navas;Santiago Ríos, Teodoro Ríos;/8CRbfuUu0j0nCqVJBvS4qCj7xKo.jpg;;européen;100
tt11143832;XIII: De 24-uurs film van Kalvijn;XIII;2019;Comedy;Jacques van de Vall,Jard Struik,Kelvin Boerma;Kelvin Boerma;/z7nc96QsKfClgRAWgM2Wno5FLnM.jpg;Kalvijn et un groupe d'amis font une découverte surprenante en jouant à XIII.;européen;90
tt11150620;L.O.C.A.;L.O.C.A.;2021;Comedy;Débora Lamm,Fábio Assunção,Gisele Fróes;Cláudia Jouvin;/nWdTBg9mugmDJPepAnTXrNe1aUx.jpg;En participant à une réunion de la Ligue de l'Amour Obsessif Compulsif, ou simplement L.O.C.A., Manuela (Mariana Ximenes), Elena (Débora Lamm) et Rebeca (Roberta Rodrigues) se rencontrent et se rendent compte qu'elles ont beaucoup de choses en commun : toutes trois ont subi de grandes déceptions amoureuses. De cette amitié naît l’idée de se réunir et de planifier une vengeance contre les hommes qui les ont trompés.;européen;85
tt11150646;A Sogra Perfeita;A Sogra Perfeita;2020;Comedy;Cacau Protásio,Danilo de Moura,Evelyn Castro;Cris D'Amato;/31Mad8qY3gsWYd7OeOgDXqqsUlt.jpg;Le propriétaire d'un salon de beauté doit trouver l'épouse idéale pour son fils afin d'être libre et de profiter de sa vie sans avoir à le soutenir.;européen;95
tt11153362;Entro Mezzanotte;Entro mezzanotte;2019;Drama;Antonino Macaluso,Guia Jelo,Mario Opinato;Peppino Orecchia, Tony Gangitano;;Les rencontres désespérées d'un sans-abri dans une société indifférente à sa souffrance.;européen;90
tt11164422;A 4 manos;A 4 manos;2017;Documentary;Carlos Alonso,Yuo Noe;Osvaldo Tcherkaski;;;européen;60
tt11177150;Bon Bini Holland 3;Bon Bini Holland 3;2022;Comedy;Antonie Knoppers,Jandino Asporaat,Lamara Strijdhaftig;Pieter van Rijn;/tqPJ01awAYvx40BNdldLk69WXsG.jpg;Robertico et l'équipe du FC Kip sont prêts pour de nouvelles aventures encore plus hilarantes.;européen;84
tt11186748;Il ritratto incompiuto;Portreti i Pambaruar;2019;Drama,Romance;Alesia Xhemalaj,Alfred Trebicka,Antonio Kodrinaj;Namik Ajazi;/q31EITtc7EQxQZYuKzixIYiNAWc.jpg;Artur, un peintre à succès en Albanie, expose en Italie. Le tableau le plus salué par la critique est le portrait d'une jeune fille intitulé « Lumière de l'amour » qui dévoile un amour interdit dans l'Albanie communiste. Un étudiant en art talentueux et...;européen;102
tt11187100;The Cage and the Dream;O Alecrim e o Sonho;2022;Drama;Bianca Lopes,Fernando Teixeira,Stepan Nercessian;Valério Fonseca;/mJEhusVFgaWpKlAc3y70Pn1idmJ.jpg;Vicente est un enseignant veuf à la retraite qui vit entre rêves lucides et vie quotidienne dans le quartier d'Alecrim.;européen;111
tt11190220;Um Ramadão em Lisboa;Um Ramadão em Lisboa;2019;Documentary;;Catarina Alves Costa, Raquel Carvalheira, Rodrigo Lacerda, Teresa Costa;/8GnCZ2EeeICdHyl4EPfGy0nPoPY.jpg;;européen;68
tt11199352;Je prends ta peine;Je prends ta peine;2019;Documentary;;Anne Consigny;/uT547yyW0wPZeo8gaTRPK5ahSke.jpg;;français;66
tt11206916;Máme na víc;Máme na víc;2018;Documentary;;Radim Procházka, Robin Kvapil;/1NrQFmmfnXpKr9ZPhoU36GGq6NF.jpg;Conseiller personnel du candidat à la présidentielle Michal Horácek, le documentariste Robin Kvapil a filmé les coulisses de la campagne à partir de l'automne 2016. Il a filmé avec tout ce qui lui tombait sous la main : caméra, mo...;européen;74
tt1122617;Wortbrot;Wortbrot;2007;Drama;Christoph Jacobi,Jackie Hardt,Julia Brendler;Estelle Klawitter;/74e0UvQGAJcit1sCI1B8yYfgyhm.jpg;;européen;103
tt1123948;Lillo e Greg - The movie!;Lillo e Greg - The movie!;2007;Comedy;Andrea Lo Cicero,Chiara Francini,Chiara Sani;Luca Rea;/ohH59SUacUL79a3uCMIYibF9lBk.jpg;Une série de sketches comiques.;européen;71
tt1123970;Phantom Pain;Phantomschmerz;2009;Drama;Alwara Höfels,Carina Wiese,Ellenie Salvo González;Matthias Emcke;/a1nSoFMu8lyWJa2qMm2cGMPVEQx.jpg;Marc est un cycliste passionné et un fainéant urbain qui évite le travail et les responsabilités. La vie de Marc change d'un instant à l'autre lorsqu'il est victime d'un accident qui change sa vie. Il peut soit s'apitoyer sur son sort, soit s'attaquer à la bête appelée vie avec l'aide de l'amour et de la volonté.;européen;97
tt11243252;Glück Gehabt;Glück Gehabt;2019;Comedy;Ana Stefanovic Bilic,Barbara Petritsch,Christian Strasser;Peter Payer;/14xGvOxMZI7yrmvOaBkdmvQXos8.jpg;"GLÜCK GEHABT est un film sur la vie et les mensonges amoureux ; une comédie noire comme la nuit et tranchante comme un couperet.";européen;101
tt11244468;La prima donna;La prima donna;2019;Documentary;Licia Maglietta;Tony Saccucci;/14Xc4dvJIwishHXKKYKAUPgrmK7.jpg;Emma Carelli, femme d'affaires prospère et soprano de renommée internationale, fut la première femme italienne directrice artistique et surintendante du théâtre Costanzi, transformé plus tard en Teatro dell'Opera di Roma.;européen;90
tt11262688;Serce do walki;Serce do walki;2019;Action,Drama;Ewa Kasprzyk,Grzegorz Kowalczyk,Jerzy Wronski;Kacper Anuszewski;/gWvP3jR3GEtZZRlgE2UIFo7lgmH.jpg;Après des expériences traumatisantes dans son enfance, Piotrek ne trouve pas son but dans la vie. Il décide de se lancer dans des combats illégaux et reçoit inopinément une offre qui peut changer toute sa vie.;européen;97
tt11265676;Osamelí bežci: Ideme ďalej!;Osamelí bezci: Ideme dalej!;2019;Documentary;Dusan Dusek,Eugen Gindl,Ivan Laucík;Martin Repka;/qJ9W2O2t7vbnmC9MCeWAyWePzYD.jpg;Un road movie documentaire sur le groupe poétique Lonely Runners. Film sur un voyage à la rencontre des Lonely Runners.;européen;82
tt1127198;SMS - Sotto mentite spoglie;SMS - Sotto mentite spoglie;2007;Comedy;Anna Longhi,Enrico Brignano,Gabriella Belisario;Vincenzo Salemme;/oHOIddLuQFz6aHfARxkKxasZeHB.jpg;Tommaso Lampedusa est un avocat accompli et a une famille avec deux adolescents et un serviteur, Ronnie, qui comprend mal les choses qu'il lui commande. À un moment donné, en écrivant un SMS en conduisant, il se trompe de destinataire et, au lieu de l'envoyer à sa femme Chicca, il l'envoie à Chiara, la femme de Gino, multidivorcé, son meilleur ami. Chiara croit que Tommaso est amoureux d'elle et souhaite aborder une relation secrète. Elle lui rend immédiatement la pareille et commence à chercher toutes les occasions d'être avec Tommaso jusqu'à ce que cela devienne lancinant. De là commence une série de malentendus et de subterfuges de la part des deux, avec diverses complications. À la fin, on découvrira que Chicca entretient également une relation avec Gino depuis vingt ans.;européen;90
tt11275350;A Beautiful Summer;Le bel été;2019;Drama;Amed Kromah,Ariane Doublet,Gaston Ouedraogo;Pierre Creton;/nIc96iDLpGftrzbMOtqjZXmANkO.jpg;Des immigrants africains commencent à travailler dans une ferme en Normandie et espèrent ouvrir un jour leur propre restaurant.;français;80
tt11317932;Polis corruptos;Polis corruptos;2019;Comedy;Alicia San Lorenzo,Bruno Beteta,Bruno Martín;Irene Guerrero;/mznillnG08ZP37QYBN5eRCG1KDi.jpg;Triana et Vallecas sont deux policiers un peu particuliers qui reçoivent une nouvelle affaire dans laquelle ils doivent identifier un type qui introduit illégalement des voitures haut de gamme dans le pays. Pour le suivre, ils vont interroger plusieurs habitués...;européen;90
tt1132182;Portrait of Carlos Saura;Retrato de Carlos Saura;2004;Documentary;Geraldine Chaplin,José Luis López Vázquez;José Luis López-Linares;/w6ERE2StkHogTGZM0u1xaQC2XfG.jpg;Un documentaire sur la vie et la carrière de l'auteur espagnol Carlos Saura.;européen;60
tt1132440;Che Kopete: La película;Che Kopete: La película;2007;Comedy;Daniel Ponce,David Olguiser,Edinson Díaz;León Errázuriz;/csSW09cckXojNzmtXrxUVDqhmjX.jpg;Depuis sa naissance absurde et son baptême dans une jarre de vin de la ville de La Roca et la mort fatale de ses parents et de son animal de compagnie bien-aimé, Che Kopete (Ernesto Belloni) s'installe dans la capitale, à la recherche d'une opportunité en tant que comédien de cabaret. Sa vie tranquille actuelle est interrompue du jour au lendemain, lorsqu'une amie qui laisse son fils à sa garde meurt littéralement de rire lors d'une folle expérience pharmaceutique. En apprenant cette fatale nouvelle, la sœur de la victime, lieutenante de police du Gope de Curacautín, Rita Astorga (Paola Castro), décide d'enquêter et de traduire en justice les responsables, menés par la cruelle Dolores (Elvira López) et ses acolytes. Avant que l'expérience ne mette fin à la vie de milliers de Chiliens, Che Kopete, impliqué par hasard dans l'affaire, finit par devenir, à sa manière, un véritable antidote au mal.;européen;80
tt1132571;199 recetas para ser feliz;199 recetas para ser feliz;2008;Drama;Abdelali El Aziz,Alex Brendemühl,Andrea García-Huidobro;Andrés Waissbluth;/9lGLk2pqu3o4WF5e5gMJwEJjqg7.jpg;Un jeune couple marié en crise se rend en Espagne à la recherche de nouvelles opportunités. Leurs vies sont bouleversées par la visite inattendue d'une inquiétante jeune fille.;européen;99
tt11325880;Santa;Santa;2021;Drama;Daiana 'Dai' Hernández,Germán De Silva,Guilermina Ruiz Díaz;Victor Postiglione;/igauBEqPo2BQ4LQY9GabTrE1WKl.jpg;Robinson recherche désespérément sa sœur Santa, victime d'un réseau de trafic d'êtres humains dans une humble ville de la province de Buenos Aires. Avec son cousin José et son amie Ornella, ils se rendent dans les pires endroits de ...;européen;75
tt1132608;Ugly Melanie;Vilaine;2008;Comedy;Alice Pol,Chantal Lauby,Frédérique Bel;;/8CTgOjpunlDhGbp8sRqd4XNgZQG.jpg;C'est l'histoire d'une fille trop gentille qui décide un jour de devenir méchante. Et qui découvrira qu’il n’est pas si facile de faire le mal quand on a toujours été gentil.;français;93
tt1134801;Final Arrangements;Bouquet final;2008;Comedy;Anne Girouard,Bérénice Bejo,Chantal Neuwirth;Michel Delgado;/pCJvthNXoshwKNdvtDvssjxIASo.jpg;Un entrepreneur de pompes funèbres américain est recruté pour un poste à Paris.;français;101
tt11355836;Irregular;Irregular;2021;Drama;Carla Chambel,Diogo Faria,João de Carvalho;Diogo Morgado;/aWSmcUnpgoyEUuJt43pfu7kQYk3.jpg;Gabriel est un homme heureux. En route pour emmener sa fille en excursion, il s'arrête dans une station-service. Tout change lorsqu'il la voit se faire monter de force dans une camionnette qui décolle. Bientôt, il réalisera que ce n'est que le début de la fin.;européen;101
tt11366766;Gelsomina Verde;Gelsomina Verde;2019;Drama;Davide Iodice,Francesco Lattarulo,Francesco Verde;Massimiliano Pacifico;/jqH68kcpIzs7UKQsdXcpImoLh8m.jpg;Le cadavre calciné de Gelsomina Verde, une Napolitaine de vingt-deux ans, a été retrouvé dans une voiture incendiée dans la nuit du 22 novembre 2004. Non seulement elle avait été assassinée, mais elle avait été préalablement torturée. son corps porte des marques...;européen;78
tt11375234;Les reines de la nuit;Les reines de la nuit;2019;Documentary;;Christiane Spiero;/q9kuCYeqbFLoTYlMfSeBoXflh2X.jpg;Pour eux, le travestissement a été une révélation. Hier ils étaient médecins, dessinateurs, agriculteurs, aujourd'hui ils sont acteurs, danseurs, chanteurs. Ils ont tout quitté pour vivre leur passion de la scène. Loin des paillettes et des étoiles...;français;80
tt1138174;Zeit der Fische;Zeit der Fische;2007;Drama;Christian Blümel,Jakob Bieber,Janusz Kocaj;Heiko Aufdermauer;;Robert, 19 ans, souhaite sortir du cadre de sa vie quotidienne à Halle-Neustadt. Il tombe amoureux de Jana, qui a le même âge et qui vit avec son frère dans une école maternelle abandonnée. Il pourrait partir avec elle...;européen;86
tt11386248;Víctor Manuel: el abuelo Víctor;El abuelo Víctor - Víctor Manuel;2019;Documentary;;Emilio Ruiz Barrachina;/xptIKGYS0TCubRQ8tqhGs6VvUYR.jpg;Un documentaire sur l'auteur-compositeur-interprète espagnol Víctor Manuel, avec des interviews de certains de ses plus proches collaborateurs.;européen;81
